Symbol,Name,Country,Sector,Industry
APMI,AxonPrime Infrastructure Acquisition Corporation Class A Common Stock,United States,Industrials,Consumer Electronics/Appliances
APMIW,AxonPrime Infrastructure Acquisition Corporation Warrants,United States,Industrials,Consumer Electronics/Appliances
APOG,Apogee Enterprises Inc. Common Stock,United States,,
APP,Applovin Corporation Class A Common Stock,United States,Technology,EDP Services
APPF,AppFolio Inc. Class A Common Stock,United States,Technology,EDP Services
APPH,AppHarvest Inc. Common Stock,United States,Consumer Staples,Farming/Seeds/Milling
APPHW,AppHarvest Inc. Warrants,United States,Consumer Staples,Farming/Seeds/Milling
APPN,Appian Corporation Class A Common Stock,United States,Technology,EDP Services
APPS,Digital Turbine Inc. Common Stock,United States,Technology,Computer Software: Prepackaged Software
APRE,Aprea Therapeutics Inc. Common stock,United States,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
APTM,Alpha Partners Technology Merger Corp. Class A Ordinary Shares,United States,,
APTMU,Alpha Partners Technology Merger Corp. Unit,United States,,
APTMW,Alpha Partners Technology Merger Corp. Warrant,United States,,
APTO,Aptose Biosciences Inc. Common Shares,Canada,Health Care,Pharmaceuticals and Biotechnology
APTX,Aptinyx Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
APVO,Aptevo Therapeutics Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
APWC,Asia Pacific Wire & Cable Corporation Ltd. Ordinary Shares (Bermuda),Taiwan,Industrials,Telecommunications Equipment
APXI,APx Acquisition Corp. I Class A Ordinary Share,Mexico,Finance,Business Services
APYX,Apyx Medical Corporation Common Stock,United States,Health Care,Medical/Dental Instruments
AQB,AquaBounty Technologies Inc. Common Stock,United States,,
AQMS,Aqua Metals Inc. Common Stock,United States,Utilities,Environmental Services
AQST,Aquestive Therapeutics Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
AQUNU,Aquaron Acquisition Corp. Units,United States,Industrials,Consumer Electronics/Appliances
ARAV,Aravive Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
ARAY,Accuray Incorporated Common Stock,United States,Health Care,Medical/Dental Instruments
ARBE,Arbe Robotics Ltd. Ordinary Shares,Israel,Technology,EDP Services
ARBEW,Arbe Robotics Ltd. Warrant,Israel,Technology,EDP Services
ARBG,Aequi Acquisition Corp. Class A Common Stock,United States,Industrials,Consumer Electronics/Appliances
ARBGU,Aequi Acquisition Corp. Unit,United States,Industrials,Consumer Electronics/Appliances
ARBGW,Aequi Acquisition Corp. warrants,United States,Industrials,Consumer Electronics/Appliances
ARBK,Argo Blockchain plc American Depositary Shares,United Kingdom,Technology,EDP Services
ARBKL,Argo Blockchain plc 8.75% Senior Notes due 2026,United Kingdom,Technology,EDP Services
ARCB,ArcBest Corporation Common Stock,United States,Industrials,Trucking Freight/Courier Services
ARCC,Ares Capital Corporation Common Stock,United States,Finance,Finance/Investors Services
ARCE,Arco Platform Limited Class A Common Shares,Brazil,Consumer Discretionary,Service to the Health Industry
ARCK,Arbor Rapha Capital Bioholdings Corp. I Class A Common Stock,United States,Industrials,Consumer Electronics/Appliances
ARCKU,Arbor Rapha Capital Bioholdings Corp. I Units,United States,Industrials,Consumer Electronics/Appliances
ARCKW,Arbor Rapha Capital Bioholdings Corp. I Warrants,United States,Industrials,Consumer Electronics/Appliances
ARCT,Arcturus Therapeutics Holdings Inc. Common Stock,Israel,Health Care,Biotechnology: Pharmaceutical Preparations
ARDS,Aridis Pharmaceuticals Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
ARDX,Ardelyx Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
AREB,American Rebel Holdings Inc. Common Stock,United States,Consumer Discretionary,Apparel
AREBW,American Rebel Holdings Inc. Warrants,United States,Consumer Discretionary,Apparel
AREC,American Resources Corporation Class A Common Stock,United States,,
ARGX,argenx SE American Depositary Shares,Netherlands,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
ARHS,Arhaus Inc. Class A Common Stock,United States,Consumer Discretionary,Wholesale Distributors
ARIZ,Arisz Acquisition Corp. Common Stock,United States,Industrials,Consumer Electronics/Appliances
ARIZR,Arisz Acquisition Corp. Right,United States,Finance,Business Services
ARIZU,Arisz Acquisition Corp. Unit,United States,Industrials,Consumer Electronics/Appliances
ARIZW,Arisz Acquisition Corp. Warrant,United States,Industrials,Consumer Electronics/Appliances
ARKO,ARKO Corp. Common Stock,United States,Energy,Oil Refining/Marketing
ARKOW,ARKO Corp. Warrant,United States,Energy,Oil Refining/Marketing
ARKR,Ark Restaurants Corp. Common Stock,United States,Consumer Discretionary,Restaurants
ARLP,Alliance Resource Partners L.P. Common Units representing Limited Partners Interests,United States,Energy,Coal Mining
AROW,Arrow Financial Corporation Common Stock,United States,Finance,Major Banks
ARQQ,Arqit Quantum Inc. Ordinary Shares,United Kingdom,Technology,Computer Software: Prepackaged Software
ARQQW,Arqit Quantum Inc. Warrants,United Kingdom,Technology,Computer Software: Prepackaged Software
ARQT,Arcutis Biotherapeutics Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
ARRW,Arrowroot Acquisition Corp. Class A common stock,United States,Industrials,Consumer Electronics/Appliances
ARRWW,Arrowroot Acquisition Corp. Warrant,United States,Industrials,Consumer Electronics/Appliances
ARRY,Array Technologies Inc. Common Stock,United States,Technology,Semiconductors
ARTE,Artemis Strategic Investment Corporation Class A Common Stock,United States,Industrials,Consumer Electronics/Appliances
ARTEU,Artemis Strategic Investment Corporation Unit,United States,Industrials,Consumer Electronics/Appliances
ARTL,Artelo Biosciences Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
ARTLW,Artelo Biosciences Inc. Warrant,United States,Health Care,Biotechnology: Pharmaceutical Preparations
ARTNA,Artesian Resources Corporation Class A Common Stock,United States,Utilities,Water Supply
ARTW,Art's-Way Manufacturing Co. Inc. Common Stock,United States,Industrials,Industrial Machinery/Components
ARVL,Arrival Ordinary Shares,Luxembourg,Consumer Discretionary,Auto Manufacturing
ARVN,Arvinas Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
ARWR,Arrowhead Pharmaceuticals Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
ARYD,ARYA Sciences Acquisition Corp IV Class A Odinary Shares,United States,Finance,Business Services
ARYE,ARYA Sciences Acquisition Corp V Class A Ordinary Shares,United States,Finance,Business Services
ASAP,Waitr Holdings Inc. Common Stock,United States,Technology,Computer Software: Prepackaged Software
ASCA,A SPAC I Acquisition Corp. Class A Ordinary Share,Singapore,Finance,Business Services
ASCB,A SPAC II Acquisition Corp. Ordinary Shares,Singapore,Finance,Business Services
ASCBR,A SPAC II Acquisition Corp. Right,Singapore,Finance,Business Services
ASCBU,A SPAC II Acquisition Corp. Unit,Singapore,Finance,Business Services
ASLE,AerSale Corporation Common Stock,United States,Consumer Discretionary,Aerospace
ASLN,ASLAN Pharmaceuticals Limited American Depositary Shares,Singapore,Health Care,Biotechnology: Pharmaceutical Preparations
ASMB,Assembly Biosciences Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
ASML,ASML Holding N.V. New York Registry Shares,Netherlands,Technology,Industrial Machinery/Components
ASND,Ascendis Pharma A/S American Depositary Shares,Denmark,Health Care,Biotechnology: Pharmaceutical Preparations
ASNS,Actelis Networks Inc. Common Stock,United States,Telecommunications,Telecommunications Equipment
ASO,Academy Sports and Outdoors Inc. Common Stock,United States,Consumer Discretionary,Recreational Games/Products/Toys
ASPA,ABRI SPAC I INC. Common Stock,United States,Industrials,Consumer Electronics/Appliances
ASPAW,ABRI SPAC I INC. Warrant,United States,Industrials,Consumer Electronics/Appliances
ASPI,ASP Isotopes Inc. Common Stock,United States,Industrials,Industrial Specialties
ASPS,Altisource Portfolio Solutions S.A. Common Stock,Luxembourg,Finance,Finance: Consumer Services
ASPU,Aspen Group Inc. Common Stock,United States,Consumer Discretionary,Other Consumer Services
ASRT,Assertio Holdings Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
ASRV,AmeriServ Financial Inc. Common Stock,United States,Finance,Major Banks
ASTC,Astrotech Corporation (DE) Common Stock,United States,Industrials,Aerospace
ASTE,Astec Industries Inc. Common Stock,United States,Industrials,Construction/Ag Equipment/Trucks
ASTI,Ascent Solar Technologies Inc. Common Stock,United States,Technology,Semiconductors
ASTL,Algoma Steel Group Inc. Common Shares,Canada,,
ASTLW,Algoma Steel Group Inc. Warrant,Canada,,
ASTR,Astra Space Inc. Class A Common Stock ,United States,,
ASTS,AST SpaceMobile Inc. Class A Common Stock,United States,Consumer Discretionary,Telecommunications Equipment
ASTSW,AST SpaceMobile Inc. Warrant,United States,Consumer Discretionary,Telecommunications Equipment
ASUR,Asure Software Inc Common Stock,United States,Technology,EDP Services
ASYS,Amtech Systems Inc. Common Stock,United States,Technology,Semiconductors
ATAI,ATAI Life Sciences N.V. Common Shares,Germany,Health Care,Biotechnology: Pharmaceutical Preparations
ATAK,Aurora Technology Acquisition Corp. Class A Ordinary Shares,United States,Finance,Business Services
ATAKR,Aurora Technology Acquisition Corp. Rights,United States,Finance,Business Services
ATAKW,Aurora Technology Acquisition Corp. Warrants,United States,Finance,Business Services
ATAT,Atour Lifestyle Holdings Limited American Depositary Shares,China,Consumer Discretionary,Hotels/Resorts
ATCOL,Atlas Corp. 7.125% Notes due 2027,United Kingdom,Basic Materials,Precious Metals
ATCX,Atlas Technical Consultants Inc. Class A Common Stock,United States,Consumer Discretionary,Military/Government/Technical
ATEC,Alphatec Holdings Inc. Common Stock,United States,Health Care,Medical/Dental Instruments
ATER,Aterian Inc. Common Stock,United States,,
ATEX,Anterix Inc. Common Stock,United States,Consumer Discretionary,Telecommunications Equipment
ATHA,Athira Pharma Inc. Common Stock,United States,Health Care, Medicinal Chemicals and Botanical Products 
ATHE,Alterity Therapeutics Limited American Depositary Shares,Australia,Health Care,Biotechnology: Pharmaceutical Preparations
ATHX,Athersys Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
ATIF,ATIF Holdings Limited Ordinary Shares,China,Consumer Discretionary,Professional Services
ATLC,Atlanticus Holdings Corporation Common Stock,United States,Finance,Finance: Consumer Services
ATLCL,Atlanticus Holdings Corporation 6.125% Senior Notes due 2026,United States,Finance,Finance: Consumer Services
ATLCP,Atlanticus Holdings Corporation 7.625% Series B Cumulative Perpetual Preferred Stock no par value per share,United States,Finance,Finance: Consumer Services
ATLO,Ames National Corporation Common Stock,United States,Finance,Major Banks
ATMCU,AlphaTime Acquisition Corp Unit,United States,,
ATMVU,AlphaVest Acquisition Corp Unit,United States,,
ATNF,180 Life Sciences Corp. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
ATNFW,180 Life Sciences Corp. Warrant,United States,Health Care,Biotechnology: Pharmaceutical Preparations
ATNI,ATN International Inc. Common Stock,United States,Telecommunications,Telecommunications Equipment
ATNX,Athenex Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
ATOM,Atomera Incorporated Common Stock,United States,Technology,Semiconductors
ATOS,Atossa Therapeutics Inc. Common Stock,United States,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances
ATRA,Atara Biotherapeutics Inc. Common Stock,United States,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
ATRC,AtriCure Inc. Common Stock,United States,Health Care,Medical/Dental Instruments
ATRI,Atrion Corporation Common Stock,United States,Health Care,Medical/Dental Instruments
ATRO,Astronics Corporation Common Stock,United States,Industrials,Military/Government/Technical
ATSG,Air Transport Services Group Inc,United States,Consumer Discretionary,Air Freight/Delivery Services
ATVI,Activision Blizzard Inc. Common Stock,United States,Consumer Discretionary,Recreational Games/Products/Toys
ATXG,Addentax Group Corp. Common Stock,China,Consumer Discretionary,Oil Refining/Marketing
ATXI,Avenue Therapeutics Inc. Common Stock,United States,Health Care, Medicinal Chemicals and Botanical Products 
ATXS,Astria Therapeutics Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
ATY,AcuityAds Holdings Inc. Common Shares,Canada,,
AUB,Atlantic Union Bankshares Corporation Common Stock,United States,Finance,Major Banks
AUBAP,Atlantic Union Bankshares Corporation Depositary Shares each representing a 1/400th ownership interest in a share of 6.875% Perpetual Non-Cumulative Preferred Stock Series A,United States,Finance,Major Banks
AUBN,Auburn National Bancorporation Inc. Common Stock,United States,Finance,Major Banks
AUDC,AudioCodes Ltd. Common Stock,Israel,Utilities,Telecommunications Equipment
AUGX,Augmedix Inc. Common Stock,United States,Technology,Computer Software: Prepackaged Software
AUID,authID Inc. Common Stock,United States,Technology,Computer Software: Prepackaged Software
AUPH,Aurinia Pharmaceuticals Inc Ordinary Shares,Canada,Health Care,Pharmaceuticals and Biotechnology
AUR,Aurora Innovation Inc. Class A Common Stock,United States,Technology,EDP Services
AURA,Aura Biosciences Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
AURC,Aurora Acquisition Corp. Class A Ordinary Shares,United Kingdom,Finance,Finance: Consumer Services
AURCW,Aurora Acquisition Corp. Warrant,United Kingdom,Finance,Finance: Consumer Services
AUROW,Aurora Innovation Inc. Warrant,United States,Technology,EDP Services
AUTL,Autolus Therapeutics plc American Depositary Share,United Kingdom,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
AUUD,Auddia Inc. Common Stock,United States,Technology,Computer Software: Prepackaged Software
